name,degree,aging_neighbors,aging_n/degree,K-core,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,NeighborhoodConnectivity,Radiality,Stress,TopologicalCoefficient
ACSL4_HUMAN,0,0,0,0,,,,,,,,,
ACSL5_HUMAN,0,0,0,0,,,,,,,,,
ACSL6_HUMAN,0,0,0,0,,,,,,,,,
ACSM1_HUMAN,1,0,0,1,4.88828298,0,0.20457081,0,9,9,0.67597642,0,0
ACSM3_HUMAN,0,0,0,0,,,,,,,,,
ACSM4_HUMAN,0,0,0,0,,,,,,,,,
ACSM5_HUMAN,0,0,0,0,,,,,,,,,
ACSM6_HUMAN,0,0,0,0,,,,,,,,,
ACSS3_HUMAN,0,0,0,0,,,,,,,,,
ACTA_HUMAN,0,0,0,0,,,,,,,,,
ACTBL_HUMAN,1,0,0,1,6.74252027,0,0.14831249,0,11,3,0.52145664,0,0
ACTBM_HUMAN,0,0,0,0,,,,,,,,,
ACTB_HUMAN,14,3,0.21429,5,3.80781135,0.00299054,0.26261805,0.07692308,8,22.78571429,0.76601572,977800,0.07628766
ACTC_HUMAN,0,0,0,0,,,,,,,,,
ACTG_HUMAN,9,1,0.11111,4,4.07649226,0.00068293,0.24530894,0.13888889,8,17.77777778,0.74362564,305612,0.12460317
ACTHR_HUMAN,0,0,0,0,,,,,,,,,
ACTH_HUMAN,0,0,0,0,,,,,,,,,
ACTL8_HUMAN,1,0,0,1,5.73706706,0,0.17430509,0,10,4,0.60524441,0,0
ACTL9_HUMAN,0,0,0,0,,,,,,,,,
ACTN1_HUMAN,12,0,0,5,4.04701548,0.00172093,0.24709567,0.04545455,8,16.25,0.74608204,712928,0.09060078
ACTN2_HUMAN,40,0,0,7,3.76757553,0.01023571,0.26542268,0.01153846,8,8.425,0.76936871,3530466,0.02938931
ACTN3_HUMAN,1,0,0,1,5.04686809,0,0.19814269,0,9,12,0.66276099,0,0
ACTN4_HUMAN,5,1,0.2,3,4.40294768,0.00151786,0.22712057,0.1,8,16.2,0.71642103,540128,0.20526316
ACTS_HUMAN,0,0,0,0,,,,,,,,,
ACTT1_HUMAN,0,0,0,0,,,,,,,,,
ACTT2_HUMAN,0,0,0,0,,,,,,,,,
ACTT3_HUMAN,0,0,0,0,,,,,,,,,
ACTY_HUMAN,1,0,0,1,6.76492262,0,0.14782135,0,11,2,0.51958978,0,0
ACTZ_HUMAN,0,0,0,0,,,,,,,,,
ACV1B_HUMAN,3,0,0,3,4.51083272,8.075E-05,0.22168856,0.33333333,9,30.33333333,0.70743061,24522,0.34090909
ACV1C_HUMAN,0,0,0,0,,,,,,,,,
ACVL1_HUMAN,0,0,0,0,,,,,,,,,
ACVR1_HUMAN,0,0,0,0,,,,,,,,,
ACY1_HUMAN,1,1,1,1,4.83389831,0,0.20687237,0,9,68,0.68050847,0,0
ACY2_HUMAN,3,0,0,2,4.59646279,0.00030256,0.2175586,0,9,9,0.70029477,82194,0.33333333
ACY3_HUMAN,8,0,0,5,3.83817244,0.00091989,0.26054067,0.07142857,8,51.375,0.76348563,325862,0.13214286
ACYP1_HUMAN,0,0,0,0,,,,,,,,,
ACYP2_HUMAN,2,0,0,2,5.12557111,2.719E-05,0.19510021,0,9,6.5,0.65620241,4964,0.5
ADA10_HUMAN,0,0,0,0,,,,,,,,,
ADA11_HUMAN,0,0,0,0,,,,,,,,,
ADA12_HUMAN,0,0,0,0,,,,,,,,,
ADA15_HUMAN,16,1,0.0625,8,3.7541636,0.00216458,0.26637092,0.01666667,8,32.875,0.77048637,1023358,0.07703837
ADA17_HUMAN,2,0,0,2,4.95652174,8.144E-05,0.20175439,0,9,7.5,0.67028986,19130,0.5
ADA18_HUMAN,0,0,0,0,,,,,,,,,
ADA19_HUMAN,0,0,0,0,,,,,,,,,
ADA1A_HUMAN,0,0,0,0,,,,,,,,,
ADA1B_HUMAN,0,0,0,0,,,,,,,,,
ADA1D_HUMAN,0,0,0,0,,,,,,,,,
ADA20_HUMAN,0,0,0,0,,,,,,,,,
ADA21_HUMAN,0,0,0,0,,,,,,,,,
ADA22_HUMAN,1,1,1,1,4.47678703,0,0.22337449,0,9,65,0.71026775,0,0
ADA23_HUMAN,0,0,0,0,,,,,,,,,
ADA28_HUMAN,0,0,0,0,,,,,,,,,
ADA29_HUMAN,0,0,0,0,,,,,,,,,
ADA2A_HUMAN,0,0,0,0,,,,,,,,,
ADA2B_HUMAN,1,0,0,1,1,0,1,0,1,1,1,0,0
ADA2C_HUMAN,0,0,0,0,,,,,,,,,
ADA30_HUMAN,0,0,0,0,,,,,,,,,
ADA32_HUMAN,0,0,0,0,,,,,,,,,
ADA33_HUMAN,0,0,0,0,,,,,,,,,
ADAD1_HUMAN,0,0,0,0,,,,,,,,,
ADAD2_HUMAN,0,0,0,0,,,,,,,,,
ADAL_HUMAN,0,0,0,0,,,,,,,,,
ADAM2_HUMAN,0,0,0,0,,,,,,,,,
ADAM5_HUMAN,0,0,0,0,,,,,,,,,
ADAM7_HUMAN,0,0,0,0,,,,,,,,,
ADAM8_HUMAN,0,0,0,0,,,,,,,,,
ADAM9_HUMAN,3,0,0,3,4.57877671,1.325E-05,0.21839894,0,9,10.33333333,0.70176861,5456,0.34567901
ADAP1_HUMAN,3,0,0,3,4.10980103,6.392E-05,0.24332078,0,8,84,0.74084991,40440,0.34156379
ADAP2_HUMAN,1,0,0,1,4.63935151,0,0.21554737,0,9,38,0.69672071,0,0
ADAS1_HUMAN,0,0,0,0,,,,,,,,,
ADAS_HUMAN,1,0,0,1,5.5641857,0,0.17972082,0,10,3,0.61965119,0,0
ADAT1_HUMAN,0,0,0,0,,,,,,,,,
ADAT2_HUMAN,1,0,0,1,5.27531319,0,0.1895622,0,10,8,0.6437239,0,0
ADAT3_HUMAN,0,0,0,0,,,,,,,,,
ADA_HUMAN,0,0,0,0,,,,,,,,,
ADCK1_HUMAN,0,0,0,0,,,,,,,,,
ADCK2_HUMAN,0,0,0,0,,,,,,,,,
ADCK5_HUMAN,1,0,0,1,4.28887251,0,0.23316151,0,9,196,0.72592729,0,0
ADCL2_HUMAN,0,0,0,0,,,,,,,,,
ADCL3_HUMAN,0,0,0,0,,,,,,,,,
ADCL4_HUMAN,0,0,0,0,,,,,,,,,
ADCY1_HUMAN,0,0,0,0,,,,,,,,,
ADCY2_HUMAN,0,0,0,0,,,,,,,,,
ADCY3_HUMAN,0,0,0,0,,,,,,,,,
ADCY4_HUMAN,1,0,0,1,4.40530582,0,0.226999,0,9,80,0.71622451,0,0
ADCY5_HUMAN,0,0,0,0,,,,,,,,,
ADCY6_HUMAN,0,0,0,0,,,,,,,,,
ADCY7_HUMAN,0,0,0,0,,,,,,,,,
ADCY8_HUMAN,0,0,0,0,,,,,,,,,
ADCY9_HUMAN,0,0,0,0,,,,,,,,,
ADCYA_HUMAN,0,0,0,0,,,,,,,,,
ADDA_HUMAN,0,0,0,0,,,,,,,,,
ADDB_HUMAN,0,0,0,0,,,,,,,,,
ADDG_HUMAN,0,0,0,0,,,,,,,,,
ADEC1_HUMAN,0,0,0,0,,,,,,,,,
ADGB_HUMAN,0,0,0,0,,,,,,,,,
ADH1A_HUMAN,0,0,0,0,,,,,,,,,
ADH1B_HUMAN,0,0,0,0,,,,,,,,,
ADH1G_HUMAN,0,0,0,0,,,,,,,,,
ADH4_HUMAN,0,0,0,0,,,,,,,,,
ADH6_HUMAN,0,0,0,0,,,,,,,,,
ADH7_HUMAN,0,0,0,0,,,,,,,,,
ADHX_HUMAN,0,0,0,0,,,,,,,,,
ADIG_HUMAN,0,0,0,0,,,,,,,,,
ADIPL_HUMAN,0,0,0,0,,,,,,,,,
ADIPO_HUMAN,3,0,0,3,4.53235077,3.302E-05,0.22063606,0.33333333,8,49,0.70563744,13890,0.34515366
ADIP_HUMAN,67,1,0.01493,12,3.38997789,0.007846,0.29498717,0.05517865,8,30.82089552,0.80083518,5293566,0.03229624
ADIRF_HUMAN,0,0,0,0,,,,,,,,,
ADK_HUMAN,0,0,0,0,,,,,,,,,
ADM2_HUMAN,0,0,0,0,,,,,,,,,
ADM5_HUMAN,0,0,0,0,,,,,,,,,
ADML_HUMAN,0,0,0,0,,,,,,,,,
ADNP2_HUMAN,2,0,0,2,5.34635225,1.8E-07,0.18704342,0,10,10,0.63780398,154,0.69230769
ADNP_HUMAN,3,0,0,3,5.1559322,1.52E-06,0.19395135,0,9,12.33333333,0.65367232,1922,0.56666667
ADPGK_HUMAN,0,0,0,0,,,,,,,,,
ADPPT_HUMAN,3,0,0,2,4.1192336,0.00023327,0.24276361,0,9,59.66666667,0.74006387,136906,0.34307992
ADPRH_HUMAN,1,0,0,1,4.76226971,0,0.20998391,0,9,40,0.68647752,0,0
ADPRM_HUMAN,0,0,0,0,,,,,,,,,
ADR1_HUMAN,1,0,0,1,4.66676492,0,0.2142812,0,9,20,0.69443626,0,0
ADR2_HUMAN,1,0,0,1,4.66676492,0,0.2142812,0,9,20,0.69443626,0,0
ADRB1_HUMAN,2,0,0,1,5.89299926,0.00029477,0.16969288,0,10,2,0.59225006,134700,0.5
ADRB2_HUMAN,4,0,0,3,4.4733972,0.00021119,0.22354375,0,8,16.25,0.71055023,86664,0.25416667
ADRB3_HUMAN,0,0,0,0,,,,,,,,,
ADRM1_HUMAN,6,0,0,5,4.32969786,0.00017168,0.230963,0.46666667,8,29,0.72252518,79616,0.19594595
ADRO_HUMAN,1,0,0,1,5.80014738,0,0.17240941,0,10,3,0.59998772,0,0
ADSV_HUMAN,0,0,0,0,,,,,,,,,
ADT1_HUMAN,1,0,0,1,4.58644068,0,0.218034,0,9,74,0.70112994,0,0
ADT2_HUMAN,3,0,0,2,4.5798084,0.00073938,0.21834975,0,9,26,0.70168263,196222,0.33333333
ADT3_HUMAN,10,0,0,7,3.70228445,0.00184459,0.2701035,0.04444444,8,93.1,0.77480963,1005380,0.14252696
ADT4_HUMAN,0,0,0,0,,,,,,,,,
ADTRP_HUMAN,0,0,0,0,,,,,,,,,
ADX_HUMAN,0,0,0,0,,,,,,,,,
AEBP1_HUMAN,0,0,0,0,,,,,,,,,
AEBP2_HUMAN,0,0,0,0,,,,,,,,,
AEDO_HUMAN,0,0,0,0,,,,,,,,,
AEGP_HUMAN,0,0,0,0,,,,,,,,,
AEN_HUMAN,27,1,0.03704,12,3.60397937,0.00122792,0.27747107,0.05698006,8,58.96296296,0.78300172,1492870,0.07274148
AES_HUMAN,102,2,0.01961,12,3.15327929,0.02082112,0.31713017,0.05494079,7,40.99019608,0.82056006,13131060,0.02451274
AF10_HUMAN,0,0,0,0,,,,,,,,,
AF17_HUMAN,1,0,0,1,5.25099484,0,0.1904401,0,10,9,0.64575043,0,0
AF1L1_HUMAN,1,0,0,1,5.04436256,0,0.1982411,0,9,10,0.66296979,0,0
AF1L2_HUMAN,0,0,0,0,,,,,,,,,
AF1Q_HUMAN,0,0,0,0,,,,,,,,,
AF9_HUMAN,3,0,0,2,4.61179071,0.00023603,0.21683551,0,9,22.66666667,0.69901744,126796,0.33854167
AFAD_HUMAN,3,1,0.33333,3,4.299042,4.101E-05,0.23260996,0,8,19,0.72507983,15448,0.33333333
AFAM_HUMAN,0,0,0,0,,,,,,,,,
AFAP1_HUMAN,0,0,0,0,,,,,,,,,
AFAS1_HUMAN,0,0,0,0,,,,,,,,,
AFF1_HUMAN,0,0,0,0,,,,,,,,,
AFF2_HUMAN,0,0,0,0,,,,,,,,,
AFF3_HUMAN,0,0,0,0,,,,,,,,,
AFF4_HUMAN,8,0,0,5,3.86691231,0.00127262,0.25860426,0,8,64.875,0.76109064,1035094,0.15100473
AFG32_HUMAN,0,0,0,0,,,,,,,,,
AFTIN_HUMAN,0,0,0,0,,,,,,,,,
AG10A_HUMAN,0,0,0,0,,,,,,,,,
AG10B_HUMAN,0,0,0,0,,,,,,,,,
AG1L2_HUMAN,0,0,0,0,,,,,,,,,
AGA11_HUMAN,0,0,0,0,,,,,,,,,
AGAL_HUMAN,0,0,0,0,,,,,,,,,
AGAP1_HUMAN,0,0,0,0,,,,,,,,,
AGAP2_HUMAN,1,1,1,1,5.0036846,0,0.19985272,0,9,12,0.66635962,0,0
AGAP3_HUMAN,0,0,0,0,,,,,,,,,
AGAP4_HUMAN,0,0,0,0,,,,,,,,,
AGAP5_HUMAN,0,0,0,0,,,,,,,,,
AGAP6_HUMAN,0,0,0,0,,,,,,,,,
AGAP7_HUMAN,0,0,0,0,,,,,,,,,
AGAP9_HUMAN,0,0,0,0,,,,,,,,,
AGFG1_HUMAN,3,0,0,2,4.97037583,2.935E-05,0.20119203,0,9,3.66666667,0.66913535,7388,0.33333333
AGFG2_HUMAN,0,0,0,0,,,,,,,,,
AGGF1_HUMAN,0,0,0,0,,,,,,,,,
AGIT1_HUMAN,0,0,0,0,,,,,,,,,
AGK_HUMAN,0,0,0,0,,,,,,,,,
AGM1_HUMAN,0,0,0,0,,,,,,,,,
AGO1_HUMAN,4,0,0,3,4.5100958,0.0003859,0.22172478,0,9,24.25,0.70749202,109700,0.26123596
AGO2_HUMAN,19,0,0,4,4.11599116,0.00369174,0.24295485,0.03508772,8,10.63157895,0.74033407,1204762,0.0625
AGO3_HUMAN,2,0,0,2,5.5220339,2.28E-06,0.18109269,0,10,5.5,0.62316384,1112,0.75
AGO4_HUMAN,2,0,0,2,5.5220339,2.28E-06,0.18109269,0,10,5.5,0.62316384,1112,0.75
AGP14_HUMAN,0,0,0,0,,,,,,,,,
AGR2_HUMAN,7,0,0,5,4.04509948,0.00085452,0.24721271,0,8,40.71428571,0.74624171,350708,0.14874264
AGR3_HUMAN,5,0,0,4,4.3311717,0.00046826,0.2308844,0,9,41.6,0.72240236,220154,0.23068182
AGRA1_HUMAN,0,0,0,0,,,,,,,,,
AGRA2_HUMAN,1,0,0,1,5.78025055,0,0.17300288,0,10,7,0.60164579,0,0
AGRA3_HUMAN,0,0,0,0,,,,,,,,,
AGRB2_HUMAN,0,0,0,0,,,,,,,,,
AGRB3_HUMAN,1,0,0,1,5.21871776,0,0.19161795,0,9,2,0.64844019,0,0
AGRD1_HUMAN,0,0,0,0,,,,,,,,,
AGRD2_HUMAN,0,0,0,0,,,,,,,,,
AGRE1_HUMAN,0,0,0,0,,,,,,,,,
AGRE2_HUMAN,0,0,0,0,,,,,,,,,
AGRE3_HUMAN,0,0,0,0,,,,,,,,,
AGRE4_HUMAN,0,0,0,0,,,,,,,,,
AGRF1_HUMAN,0,0,0,0,,,,,,,,,
AGRF2_HUMAN,0,0,0,0,,,,,,,,,
AGRF3_HUMAN,0,0,0,0,,,,,,,,,
AGRF4_HUMAN,0,0,0,0,,,,,,,,,
AGRF5_HUMAN,0,0,0,0,,,,,,,,,
AGRG1_HUMAN,0,0,0,0,,,,,,,,,
AGRG2_HUMAN,0,0,0,0,,,,,,,,,
AGRG3_HUMAN,0,0,0,0,,,,,,,,,
AGRG4_HUMAN,0,0,0,0,,,,,,,,,
AGRG5_HUMAN,0,0,0,0,,,,,,,,,
AGRG6_HUMAN,0,0,0,0,,,,,,,,,
AGRG7_HUMAN,1,0,0,1,5.81635962,0,0.17192885,0,10,15,0.5986367,0,0
AGRIN_HUMAN,1,0,0,1,5.18378777,0,0.19290913,0,9,12,0.65135102,0,0
AGRL1_HUMAN,1,1,1,1,5.37096536,0,0.18618627,0,10,18,0.63575289,0,0
AGRL2_HUMAN,0,0,0,0,,,,,,,,,
AGRL3_HUMAN,0,0,0,0,,,,,,,,,
AGRL4_HUMAN,0,0,0,0,,,,,,,,,
AGRP_HUMAN,0,0,0,0,,,,,,,,,
AGT2_HUMAN,0,0,0,0,,,,,,,,,
AGTR1_HUMAN,1,0,0,1,2,0,0.5,0,3,2,0.66666667,0,0
AGTR2_HUMAN,2,0,0,1,1.33333333,0.66666667,0.75,0,2,1.5,0.88888889,4,0.5
AHDC1_HUMAN,0,0,0,0,,,,,,,,,
AHI1_HUMAN,3,0,0,2,5.04200442,4.727E-05,0.19833382,0,9,5.33333333,0.6631663,14284,0.33333333
AHNK2_HUMAN,0,0,0,0,,,,,,,,,
AHNK_HUMAN,1,1,1,1,4.30493736,0,0.23229142,0,8,116,0.72458855,0,0
AHRR_HUMAN,0,0,0,0,,,,,,,,,
AHR_HUMAN,3,1,0.33333,3,4.9183493,7.72E-06,0.20332025,0.66666667,9,5,0.67347089,3184,0.45454545
AHSA1_HUMAN,3,1,0.33333,2,4.48459838,2.826E-05,0.22298541,0,9,34,0.7096168,12074,0.36666667
AHSA2_HUMAN,0,0,0,0,,,,,,,,,
AHSP_HUMAN,2,0,0,2,5.17464996,6.22E-06,0.19324979,0,9,6.5,0.6521125,1906,0.5
AICDA_HUMAN,5,1,0.2,2,4.79587325,0.00112849,0.2085126,0.1,9,6,0.68367723,284466,0.216
AIDA_HUMAN,2,0,0,2,4.17966102,0,0.23925385,1,8,63,0.73502825,0,0.50806452
AIF1L_HUMAN,0,0,0,0,,,,,,,,,
AIF1_HUMAN,0,0,0,0,,,,,,,,,
AIFM1_HUMAN,3,0,0,3,4.46691231,2.407E-05,0.22386829,0,9,13.66666667,0.71109064,7716,0.35185185
AIFM2_HUMAN,0,0,0,0,,,,,,,,,
AIFM3_HUMAN,0,0,0,0,,,,,,,,,
AIG1_HUMAN,1,0,0,1,4.82815033,0,0.20711865,0,9,14,0.68098747,0,0
AIM1L_HUMAN,0,0,0,0,,,,,,,,,
AIM1_HUMAN,0,0,0,0,,,,,,,,,
AIM2_HUMAN,1,0,0,1,5.74664702,0,0.17401452,0,10,7,0.60444608,0,0
AIMP1_HUMAN,2,0,0,2,4.61238025,6.93E-06,0.2168078,0,9,14.5,0.69896831,2136,0.5
AIMP2_HUMAN,21,1,0.04762,8,3.69742078,0.00367121,0.2704588,0.01428571,8,28.61904762,0.77521493,1539096,0.0578937
AINX_HUMAN,0,0,0,0,,,,,,,,,
AIPL1_HUMAN,2,0,0,2,4.84937362,5.6E-06,0.2062122,0,9,25.5,0.67921887,1630,0.51041667
AIP_HUMAN,3,0,0,2,4.54620486,0.00032022,0.21996369,0,9,30,0.70448293,118246,0.34117647
AIRE_HUMAN,4,1,0.25,4,4.1257185,0.00057368,0.24238202,0,8,45.5,0.73952346,160062,0.25
AJAP1_HUMAN,0,0,0,0,,,,,,,,,
AJUBA_HUMAN,3,0,0,3,4.25084746,5.071E-05,0.23524721,0,8,18.66666667,0.72909605,19992,0.33974359
AK17A_HUMAN,3,0,0,2,4.43787767,0.00015179,0.22533293,0,8,35.33333333,0.71351019,101750,0.33333333
AK1A1_HUMAN,1,0,0,1,4.75991157,0,0.21008794,0,9,67,0.68667404,0,0
AK1BA_HUMAN,2,0,0,2,4.70346352,1.871E-05,0.21260928,0,9,35,0.69137804,5236,0.5
AK1BF_HUMAN,0,0,0,0,,,,,,,,,
AK1C1_HUMAN,1,0,0,1,5.08445099,0,0.19667807,0,9,9,0.65962908,0,0
AK1C2_HUMAN,0,0,0,0,,,,,,,,,
AK1C3_HUMAN,0,0,0,0,,,,,,,,,
AK1C4_HUMAN,0,0,0,0,,,,,,,,,
AK1D1_HUMAN,0,0,0,0,,,,,,,,,
AKA10_HUMAN,0,0,0,0,,,,,,,,,
AKA11_HUMAN,0,0,0,0,,,,,,,,,
AKA12_HUMAN,1,1,1,1,4.30493736,0,0.23229142,0,8,116,0.72458855,0,0
AKA28_HUMAN,1,0,0,1,6.30788504,0,0.15853174,0,10,2,0.55767625,0,0
AKA7A_HUMAN,0,0,0,0,,,,,,,,,
AKA7G_HUMAN,0,0,0,0,,,,,,,,,
AKAI1_HUMAN,0,0,0,0,,,,,,,,,
AKAP1_HUMAN,1,0,0,1,6.71584377,0,0.14890162,0,11,4,0.52367969,0,0
AKAP2_HUMAN,0,0,0,0,,,,,,,,,
AKAP3_HUMAN,3,0,0,2,5.74148858,0.00035978,0.17417086,0,10,2.66666667,0.60487595,112878,0.33333333
AKAP4_HUMAN,0,0,0,0,,,,,,,,,
AKAP5_HUMAN,2,0,0,1,6.71554901,0.00029477,0.14890815,0,11,2.5,0.52370425,95594,0.5
AKAP6_HUMAN,1,0,0,1,4.75357406,0,0.21036803,0,9,25,0.68720216,0,0
AKAP8_HUMAN,5,1,0.2,3,4.73986735,0.00121223,0.21097637,0,9,7.2,0.68834439,384450,0.2
AKAP9_HUMAN,2,0,0,2,4.12704495,4.543E-05,0.24230412,0,8,122,0.73941292,34674,0.50840336
AKCL1_HUMAN,0,0,0,0,,,,,,,,,
AKCL2_HUMAN,0,0,0,0,,,,,,,,,
AKD1A_HUMAN,0,0,0,0,,,,,,,,,
AKD1B_HUMAN,0,0,0,0,,,,,,,,,
AKIB1_HUMAN,1,0,0,1,4.849521,0,0.20620593,0,9,14,0.67920658,0,0
AKIP1_HUMAN,1,0,0,1,5.30832719,0,0.18838326,0,9,7,0.64097273,0,0
AKIP_HUMAN,2,0,0,2,4.32866618,2.007E-05,0.23101805,0,8,53.5,0.72261115,5690,0.5
AKIR1_HUMAN,1,0,0,1,4.8697126,0,0.20535093,0,9,26,0.67752395,0,0
AKIR2_HUMAN,1,0,0,1,4.63198231,0,0.21589029,0,9,31,0.69733481,0,0
AKNA_HUMAN,0,0,0,0,,,,,,,,,
AKND1_HUMAN,0,0,0,0,,,,,,,,,
AKP13_HUMAN,2,1,0.5,2,4.62859248,2.641E-05,0.2160484,0,9,25.5,0.69761729,7922,0.51041667
AKP8L_HUMAN,2,1,0.5,2,5.07988209,1.371E-05,0.19685496,0,9,9,0.66000983,3876,0.5
AKT1_HUMAN,34,10,0.29412,7,3.65350037,0.01065308,0.27371011,0.01960784,8,20.05882353,0.77887497,3330834,0.03468812
AKT2_HUMAN,3,1,0.33333,3,4.29786293,0.00010425,0.23267378,0,8,41,0.72517809,28992,0.33898305
AKT3_HUMAN,2,0,0,2,4.66352248,2.36E-05,0.21443019,0,9,18,0.69470646,5714,0.5
AKTIP_HUMAN,1,0,0,1,4.95431098,0,0.20184441,0,9,9,0.67047408,0,0
AKTS1_HUMAN,1,0,0,1,5.12910833,0,0.19496566,0,9,16,0.65590764,0,0
AL14E_HUMAN,3,0,0,1,6.0972734,0.00058949,0.16400774,0,10,1.33333333,0.57522722,197026,0.33333333
AL1A1_HUMAN,0,0,0,0,,,,,,,,,
AL1A2_HUMAN,0,0,0,0,,,,,,,,,
AL1A3_HUMAN,0,0,0,0,,,,,,,,,
AL1B1_HUMAN,0,0,0,0,,,,,,,,,
AL1L1_HUMAN,0,0,0,0,,,,,,,,,
AL1L2_HUMAN,0,0,0,0,,,,,,,,,
AL2CL_HUMAN,0,0,0,0,,,,,,,,,
AL2SA_HUMAN,10,0,0,10,3.80766396,8.74E-05,0.26262822,0.08888889,8,112.9,0.766028,391840,0.18099839
AL2SB_HUMAN,3,0,0,3,4.33706706,0.00018854,0.23057056,0,8,18.66666667,0.72191108,81614,0.34640523
AL3A1_HUMAN,1,0,0,1,5.32336035,0,0.18785127,0,9,35,0.63971997,0,0
AL3A2_HUMAN,0,0,0,0,,,,,,,,,
AL3B1_HUMAN,7,0,0,7,3.91215917,2.542E-05,0.25561332,0.38095238,8,163.57142857,0.75732007,179874,0.30294196
AL3B2_HUMAN,0,0,0,0,,,,,,,,,
AL4A1_HUMAN,0,0,0,0,,,,,,,,,
AL5AP_HUMAN,0,0,0,0,,,,,,,,,
AL7A1_HUMAN,1,1,1,1,4.74546794,0,0.21072737,0,9,12,0.68787767,0,0
AL8A1_HUMAN,0,0,0,0,,,,,,,,,
AL9A1_HUMAN,0,0,0,0,,,,,,,,,
ALAT1_HUMAN,0,0,0,0,,,,,,,,,
ALAT2_HUMAN,0,0,0,0,,,,,,,,,
ALBU_HUMAN,1,0,0,1,5.81606485,0,0.17193756,0,10,4,0.59866126,0,0
ALDH2_HUMAN,0,0,0,0,,,,,,,,,
ALDOA_HUMAN,2,1,0.5,2,4.9146647,9.23E-06,0.20347268,0,9,10,0.67377794,6706,0.5
ALDOB_HUMAN,4,0,0,4,5.01223287,2.151E-05,0.19951188,0.66666667,9,9,0.66564726,10664,0.40909091
ALDOC_HUMAN,2,0,0,2,4.20427413,0.00017286,0.23785319,0,8,59.5,0.73297716,58634,0.5
ALDR_HUMAN,0,0,0,0,,,,,,,,,
ALEX_HUMAN,0,0,0,0,,,,,,,,,
ALG11_HUMAN,0,0,0,0,,,,,,,,,
ALG12_HUMAN,0,0,0,0,,,,,,,,,
ALG13_HUMAN,0,0,0,0,,,,,,,,,
ALG14_HUMAN,0,0,0,0,,,,,,,,,
ALG1L_HUMAN,0,0,0,0,,,,,,,,,
ALG1_HUMAN,0,0,0,0,,,,,,,,,
ALG2_HUMAN,0,0,0,0,,,,,,,,,
ALG3_HUMAN,0,0,0,0,,,,,,,,,
ALG5_HUMAN,0,0,0,0,,,,,,,,,
ALG6_HUMAN,0,0,0,0,,,,,,,,,
ALG8_HUMAN,0,0,0,0,,,,,,,,,
ALG9_HUMAN,0,0,0,0,,,,,,,,,
ALKB1_HUMAN,0,0,0,0,,,,,,,,,
ALKB2_HUMAN,0,0,0,0,,,,,,,,,
ALKB3_HUMAN,5,0,0,5,3.86131172,0.00011542,0.25897935,0.1,8,84,0.76155736,84000,0.22005277
ALKB4_HUMAN,2,0,0,2,4.39837878,6.23E-06,0.2273565,0,9,28,0.71680177,2846,0.50943396
ALKB5_HUMAN,0,0,0,0,,,,,,,,,
ALKB6_HUMAN,0,0,0,0,,,,,,,,,
ALKB7_HUMAN,0,0,0,0,,,,,,,,,
ALKB8_HUMAN,1,0,0,1,1,0,1,0,1,1,1,0,0
ALKMO_HUMAN,0,0,0,0,,,,,,,,,
ALK_HUMAN,4,0,0,1,4.56005895,0.00117877,0.21929541,0,9,20.75,0.70332842,394746,0.25
ALLC_HUMAN,0,0,0,0,,,,,,,,,
ALMS1_HUMAN,1,0,0,1,5.2045689,0,0.19213887,0,9,17,0.64961926,0,0
ALPK1_HUMAN,0,0,0,0,,,,,,,,,
ALPK2_HUMAN,0,0,0,0,,,,,,,,,
ALPK3_HUMAN,0,0,0,0,,,,,,,,,
ALR_HUMAN,1,0,0,1,4.81665438,0,0.20761299,0,9,30,0.68194547,0,0
ALS2_HUMAN,1,0,0,1,5.62254974,0,0.17785525,0,10,4,0.61478752,0,0
ALS_HUMAN,0,0,0,0,,,,,,,,,
ALX1_HUMAN,1,0,0,1,5.64333088,0,0.17720031,0,10,8,0.61305576,0,0
ALX3_HUMAN,0,0,0,0,,,,,,,,,
ALX4_HUMAN,0,0,0,0,,,,,,,,,
AMACR_HUMAN,0,0,0,0,,,,,,,,,
AMBN_HUMAN,1,0,0,1,6.04848931,0,0.16533054,0,10,8,0.57929256,0,0
AMBP_HUMAN,2,0,0,2,4.6779661,2.657E-05,0.21376812,0,9,29,0.69350282,10194,0.5
AMD_HUMAN,0,0,0,0,,,,,,,,,
AMELX_HUMAN,0,0,0,0,,,,,,,,,
AMELY_HUMAN,0,0,0,0,,,,,,,,,
AMER1_HUMAN,7,1,0.14286,5,4.29182019,0.00025491,0.23300137,0.28571429,8,19.71428571,0.72568165,93674,0.17018634
AMER2_HUMAN,0,0,0,0,,,,,,,,,
AMER3_HUMAN,3,0,0,2,5.07487104,2.865E-05,0.19704934,0.33333333,9,7,0.66042741,10516,0.39215686
AMERL_HUMAN,0,0,0,0,,,,,,,,,
AMFR_HUMAN,4,1,0.25,1,4.90523213,0.00117877,0.20386395,0,9,4.25,0.67456399,321474,0.25
AMGO1_HUMAN,0,0,0,0,,,,,,,,,
AMGO2_HUMAN,1,1,1,1,5.37096536,0,0.18618627,0,10,18,0.63575289,0,0
AMGO3_HUMAN,0,0,0,0,,,,,,,,,
AMHR2_HUMAN,1,0,0,1,4.56123803,0,0.21923872,0,9,79,0.70323016,0,0
